"","Selection","Breeding_year","Day","Month","Year","Country","Region","Site_name","Site_Code","Euring","Species","Sample_type","Sample_no","Total_flock","N_Adult","N_Juvenile","N_sampled","Perc-JV","Fam1","Fam2","Fam3","Fam4","Fam5","Fam6","Fam7","Fam8","Fam9","Fam10","Mean_Fam","Food_type","Observer","Remarks","time"
"1138","D",2004,29,1,2005,"NL","ZL","Braakmanpolder N","ZL5000",1590,"Kolgans","S",7,1120,157,21,178,11.7977528089888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-01-29
"1139","D",2004,29,1,2005,"NL","ZL","Braakmanpolder N","ZL5000",1590,"Kolgans","S",8,1120,122,34,156,21.7948717948718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-01-29
"1140","X",2004,29,1,2005,"NL","ZL","Braakmanpolder N","ZL5000",1590,"Kolgans","S",99,1120,904,216,1120,19.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-01-29
"1141","D",2004,29,1,2005,"NL","ZL","Braakmanpolder Z","ZL5000",1590,"Kolgans","S",1,750,126,20,146,13.6986301369863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-01-29
"1142","D",2004,29,1,2005,"NL","ZL","Braakmanpolder Z","ZL5000",1590,"Kolgans","S",2,750,94,31,125,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-01-29
"1143","D",2004,29,1,2005,"NL","ZL","Braakmanpolder Z","ZL5000",1590,"Kolgans","S",3,750,58,27,85,31.7647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-01-29
"1144","X",2004,29,1,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,448,361,87,448,19.4196428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-01-29
"1145","X",2004,29,1,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,1000,389,82,471,17.4097664543524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer durch",2005-01-29
"1146","X",2004,30,1,2005,"NL","RG","Aasterberg","RG6000",1590,"Kolgans","S",1,595,437,158,595,26.5546218487395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smeets, Jan",NA,2005-01-30
"1147","X",2004,30,1,2005,"NL","IJ","Polder IJdoorn","IJ2360",1590,"Kolgans","S",1,830,441,102,543,18.7845303867403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-01-30
"1148","X",2004,30,1,2005,"NL","NH","Zuiderwoude","NH5940",1590,"Kolgans","S",1,3000,99,11,110,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-01-30
"1149","X",2004,30,1,2005,"NL","NH","Zeevang-oost","NH4500",1590,"Kolgans","S",1,500,397,83,480,17.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-01-30
"1150","X",2004,31,1,2005,"NL","LI","Maasbracht","LI2510",1590,"Kolgans","S",1,446,292,108,400,27,15,60,21,12,NA,NA,NA,NA,NA,NA,2.27777777777778,NA,"Vreehen, Jo",NA,2005-01-31
"1151","X",2004,31,1,2005,"NL","RG","Rammelwaard","RG2200",1590,"Kolgans","S",1,550,195,55,250,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2005-01-31
"1152","X",2004,15,1,2005,"NRW","KLE","Kranenburger Bruch, Landkreis Kleve","D",1590,"Kolgans","S",1,1810,150,25,175,14.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1153","X",2004,15,1,2005,"NL","GL","Beuningse Velden","GL7300",1590,"Kolgans","S",1,1820,600,192,792,24.2424242424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1154","X",2004,15,1,2005,"NL","GL","Bergharen","GL7300",1590,"Kolgans","S",1,460,394,94,488,19.2622950819672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1155","X",2004,15,1,2005,"NL","RG","Keent","RG7100",1590,"Kolgans","S",1,2350,300,88,388,22.680412371134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1156","X",2004,15,1,2005,"NL","NB","Teeffelen","NB0000",1590,"Kolgans","S",1,900,242,42,284,14.7887323943662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1157","X",2004,15,1,2005,"NL","RG","Heijen","RG6500",1590,"Kolgans","S",1,650,200,35,235,14.8936170212766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1158","X",2004,15,1,2005,"NL","RG","Heijen","RG6500",1590,"Kolgans","S",1,775,200,64,264,24.2424242424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1159","X",2004,15,1,2005,"NL","GL","Netterdense en Azewijnsche Broek","GL8300",1590,"Kolgans","S",1,1250,100,58,158,36.7088607594937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1160","X",2004,15,1,2005,"NL","GL","Giesbeekse Broek","GL8300",1590,"Kolgans","S",1,725,100,39,139,28.0575539568345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1161","X",2004,15,1,2005,"NL","GL","Hoog IJssel/Greffelkamp","GL8300",1590,"Kolgans","S",1,2600,100,49,149,32.8859060402685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1162","X",2004,15,1,2005,"NL","GL","Hoog IJssel/Greffelkamp","GL8300",1590,"Kolgans","S",1,1250,100,43,143,30.0699300699301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1163","X",2004,15,1,2005,"NL","GL","Bahrestraat Giesbeek","GL8300",1590,"Kolgans","S",1,1375,100,45,145,31.0344827586207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1164","X",2004,15,1,2005,"NL","GL","Bahrestraat Giesbeek","GL8300",1590,"Kolgans","S",1,1150,100,46,146,31.5068493150685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1165","X",2004,15,1,2005,"NL","NB","Diepenhoek bij Someren","NB7400",1590,"Kolgans","S",1,2750,100,36,136,26.4705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1166","X",2004,15,1,2005,"NL","RG","Vlammert bij Bergen","RG6600",1590,"Kolgans","S",1,1125,200,72,272,26.4705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1167","X",2004,15,1,2005,"NL","RG","Wijnhovenhof bij Blitterswijk","RG6400",1590,"Kolgans","S",1,4350,200,57,257,22.1789883268483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1168","X",2004,15,1,2005,"NL","GL","Schoonderlogt bij Valburg","GL6200",1590,"Kolgans","S",1,4400,200,61,261,23.3716475095785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1169","X",2004,15,1,2005,"NL","NB","Mariapeel","NB7400",1590,"Kolgans","S",1,1155,100,49,149,32.8859060402685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1170","X",2004,15,1,2005,"NL","RG","Niftrik","RG7100",1590,"Kolgans","S",1,2080,400,89,489,18.200408997955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1171","X",2004,15,1,2005,"NL","RG","Velp-Grave","RG7100",1590,"Kolgans","S",1,8600,400,165,565,29.2035398230089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1172","X",2004,15,1,2005,"NRW","KLE","Kranenburger Bruch, Landkreis Kleve",NA,1590,"Kolgans","S",1,1810,150,25,175,14.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bergh, Leo van den",NA,2005-01-15
"1173","X",2004,1,2,2005,"NL","RG","Rijsselsche Waarden","RG2200",1590,"Kolgans","S",1,800,350,100,450,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2005-02-01
"1174","X",2004,3,2,2005,"NL","RG","Brandt","RG6000",1590,"Kolgans","S",1,545,423,122,545,22.3853211009174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smeets, Jan",NA,2005-02-03
"1175","X",2004,5,2,2005,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,190,59,26,85,30.5882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-05
"1176","X",2004,5,2,2005,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,225,69,31,100,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-05
"1177","X",2004,5,2,2005,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,250,45,25,70,35.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-05
"1178","X",2004,5,2,2005,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,315,132,47,179,26.2569832402235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-05
"1179","X",2004,5,2,2005,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,418,207,78,285,27.3684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-05
"1180","X",2004,5,2,2005,"NL","RG","Roosteren","RG6000",1590,"Kolgans","S",1,760,577,183,760,24.0789473684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smeets, Jan",NA,2005-02-05
"1181","X",2004,5,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,413,344,69,413,16.7070217917676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-02-05
"1182","X",2004,5,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,259,201,58,259,22.3938223938224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-02-05
"1183","X",2004,5,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,2200,462,75,537,13.9664804469274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer durch",2005-02-05
"1184","X",2004,5,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,700,495,64,559,11.4490161001789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer durch",2005-02-05
"1185","D",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,6000,326,86,412,20.873786407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komlett linke Spitze",2005-02-06
"1186","D",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",2,6000,190,33,223,14.7982062780269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer durch",2005-02-06
"1187","D",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",3,6000,22,17,39,43.5897435897436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","Rand vorne",2005-02-06
"1188","D",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",4,6000,99,17,116,14.6551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer durch",2005-02-06
"1189","D",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",5,6000,21,9,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","Rand vorne",2005-02-06
"1190","D",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",6,6000,30,4,34,11.7647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","Mitte",2005-02-06
"1191","X",2004,6,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",99,6000,688,166,854,19.4379391100703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald",NA,2005-02-06
"1192","X",2004,7,2,2005,"NL","WG","Oldendorper","WG4200",1590,"Kolgans","S",1,700,221,71,292,24.3150684931507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","gemengd met Brandgans",2005-02-07
"1193","X",2004,7,2,2005,"NL","WG","Oldendorper Hammrich","WG4200",1590,"Kolgans","S",1,54,42,12,54,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-07
"1194","X",2004,7,2,2005,"NL","WG","Arche","WG4200",1590,"Kolgans","S",1,780,168,67,235,28.5106382978723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-07
"1195","X",2004,7,2,2005,"NL","WG","Nendorp","WG4200",1590,"Kolgans","S",1,550,163,55,218,25.2293577981651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","gemengd met Brandgans",2005-02-07
"1196","X",2004,7,2,2005,"NL","WG","Marienchor","WG4200",1590,"Kolgans","S",1,420,262,85,347,24.4956772334294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-07
"1197","X",2004,7,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,62,42,20,62,32.258064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-02-07
"1198","X",2004,8,2,2005,"NL","FR","Gytsjerk","FR2300",1590,"Kolgans","S",1,1100,512,166,678,24.4837758112094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kramer, Jan",NA,2005-02-08
"1199","X",2004,12,2,2005,"NL","ZH","Anthonypolder","ZH8300",1590,"Kolgans","S",1,630,160,58,218,26.605504587156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-12
"1200","X",2004,12,2,2005,"NL","ZH","Anthonypolder","ZH8300",1590,"Kolgans","S",1,1020,230,83,313,26.517571884984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-12
"1201","X",2004,13,2,2005,"NL","NH","Aetsveldtpolder","NH8142",1590,"Kolgans","S",1,4340,1030,320,1350,23.7037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-02-13
"1202","X",2004,13,2,2005,"NL","NH","Noordpolder","NH8520",1590,"Kolgans","S",1,610,176,44,220,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-02-13
"1203","X",2004,13,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,83,52,31,83,37.3493975903614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-02-13
"1204","X",2004,13,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,3000,157,27,184,14.6739130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","vorderer Bereich quer durch, locker sitzend",2005-02-13
"1205","X",2004,13,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,30,20,10,30,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-02-13
"1206","X",2004,13,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,118,79,39,118,33.0508474576271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","komplett",2005-02-13
"1207","X",2004,14,2,2005,"NL","RG","Kuilkensgreend","RG6000",1590,"Kolgans","S",1,615,445,170,615,27.6422764227642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smeets, Jan",NA,2005-02-14
"1208","X",2004,15,2,2005,"NL","WG","Coldam","WG4200",1590,"Kolgans","S",1,1100,402,100,502,19.9203187250996,9,7,NA,1,NA,NA,NA,NA,NA,NA,1.58823529411765,"gras","Koffijberg, Kees",NA,2005-02-15
"1209","X",2004,15,2,2005,"NL","WG","Coldam","WG4200",1590,"Kolgans","S",1,270,137,44,181,24.3093922651934,34,26,4,1,1,NA,NA,NA,NA,NA,1.62121212121212,"gras","Koffijberg, Kees",NA,2005-02-15
"1210","X",2004,15,2,2005,"NL","WG","Coldam","WG4200",1590,"Kolgans","S",1,2700,283,81,364,22.2527472527473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-15
"1211","X",2004,15,2,2005,"NL","WG","Coldam","WG4200",1590,"Kolgans","S",1,395,274,85,359,23.6768802228412,18,13,7,5,NA,NA,NA,NA,NA,NA,1.97674418604651,"gras","Koffijberg, Kees",NA,2005-02-15
"1212","X",2004,15,2,2005,"NL","NH","Katwoude","NH4700",1590,"Kolgans","S",1,800,73,29,102,28.4313725490196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-02-15
"1213","X",2004,17,2,2005,"NL","WG","Bingumgaste","WG4200",1590,"Kolgans","S",1,230,166,64,230,27.8260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-17
"1214","X",2004,17,2,2005,"NL","WG","Bingumgaste","WG4200",1590,"Kolgans","S",1,214,141,73,214,34.1121495327103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-17
"1215","X",2004,17,2,2005,"NL","WG","Bingumgaste","WG4200",1590,"Kolgans","S",1,320,130,33,163,20.2453987730061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-17
"1216","X",2004,19,2,2005,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,910,338,142,480,29.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2005-02-19
"1217","X",2004,19,2,2005,"NL","RG","Klauwenhof","RG6000",1590,"Kolgans","S",1,1465,1119,346,1465,23.617747440273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smeets, Jan",NA,2005-02-19
"1218","D",2004,19,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,400,61,27,88,30.6818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","linke Spitze",2005-02-19
"1219","D",2004,19,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",2,400,41,9,50,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","vordere Reihe",2005-02-19
"1220","D",2004,19,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",3,400,34,14,48,29.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","Mitte",2005-02-19
"1221","D",2004,19,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",4,400,133,35,168,20.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2005-02-19
"1222","X",2004,19,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",99,400,269,85,354,24.0112994350283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald",NA,2005-02-19
"1223","X",2004,20,2,2005,"NL","WG","Soltborg","WG4200",1590,"Kolgans","S",1,500,338,108,446,24.2152466367713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Penkert, Torsten","gemengd met Brandgans",2005-02-20
"1224","X",2004,20,2,2005,"NL","WG","Tweehusen","WG4200",1590,"Kolgans","S",1,5800,309,161,470,34.2553191489362,14,12,1,NA,NA,NA,NA,NA,NA,NA,1.51851851851852,"gras","Koffijberg, Kees",NA,2005-02-20
"1225","X",2004,20,2,2005,"NL","WG","Bingum","WG4200",1590,"Kolgans","S",1,400,146,60,206,29.126213592233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-20
"1226","X",2004,20,2,2005,"NL","WG","Marienchor","WG4200",1590,"Kolgans","S",1,269,194,75,269,27.8810408921933,14,12,3,3,1,NA,NA,NA,NA,NA,1.93939393939394,"gras","Koffijberg, Kees",NA,2005-02-20
"1227","X",2004,20,2,2005,"NL","NH","Katwoude","NH4700",1590,"Kolgans","S",1,1850,278,72,350,20.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2005-02-20
"1228","X",2004,21,2,2005,"NL","WG","Terborg","WG4200",1590,"Kolgans","S",1,140,54,18,72,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-21
"1229","X",2004,21,2,2005,"NL","WG","Terborg","WG4200",1590,"Kolgans","S",1,135,96,28,124,22.5806451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2005-02-21
"1230","X",2004,24,2,2005,"NL","RG","Brandt","RG6000",1590,"Kolgans","S",1,445,305,140,445,31.4606741573034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smeets, Jan",NA,2005-02-24
"1231","X",2004,25,2,2005,"NL","OV","Pieperstaartpolder bij Kampen",NA,1590,"Kolgans","S",1,1500,387,113,500,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2005-02-25
"1232","X",2004,26,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,300,131,38,169,22.4852071005917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2005-02-26
"1233","D",2004,26,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,2500,80,36,116,31.0344827586207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","Rand",2005-02-26
"1234","D",2004,26,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",2,2500,103,14,117,11.965811965812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","Mitte",2005-02-26
"1235","X",2004,26,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",99,2500,183,50,233,21.4592274678112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald",NA,2005-02-26
"1236","X",2004,26,2,2005,"NRW","KLE","Hetter, Niederrhein",NA,1590,"Kolgans","S",1,1500,235,48,283,16.9611307420495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2005-02-26
"1237","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",4,826,99,12,111,10.8108108108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1238","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",5,826,100,28,128,21.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1239","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",6,826,117,19,136,13.9705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1240","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",7,826,103,13,116,11.2068965517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1241","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",8,826,106,20,126,15.8730158730159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1242","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",9,826,96,27,123,21.9512195121951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1243","D",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",10,826,71,15,86,17.4418604651163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1244","X",2004,27,2,2005,"NL","ZL","Zoutepolder","ZL5000",1590,"Kolgans","S",99,826,678,148,826,17.9176755447942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1245","D",2004,27,2,2005,"NL","ZL","Groote Hengstdijkpolder","ZL5000",1590,"Kolgans","S",1,550,156,46,202,22.7722772277228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
"1246","D",2004,27,2,2005,"NL","ZL","Groote Hengstdijkpolder","ZL5000",1590,"Kolgans","S",2,550,122,12,134,8.95522388059701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2005-02-27
